Start,End,Open,High,Low,Close,Volume,Market Cap
2025-01-07,2025-01-08,1.0005093383222674,1.0005753017488985,0.9969178004951185,0.9990425941456011,9777215001.157536,45712462486.589935
2025-01-06,2025-01-07,0.9995334254478636,1.0020519549879416,0.9991675940216136,0.9991675940216136,6729913756.031708,45675728002.52058
2025-01-05,2025-01-06,0.9997326114640775,1.0004375458943535,0.9996105359898918,1.0001192060764028,3128738683.0000443,45554557570.661964
2025-01-04,2025-01-05,1.0000241575146902,1.0004380677302322,0.9995018292631977,0.999953131129468,5320549700.323682,45402563156.258156
2025-01-03,2025-01-04,1.000138977503915,1.0007908946212218,0.9992181774410134,1.0007908946212218,6179677122.162959,44638125586.76273
2025-01-02,2025-01-03,0.9995053682776504,1.0010101460212244,0.9992939408550242,0.9996318989589071,5911661361.365552,43796183584.2424
2025-01-01,2025-01-02,1.000540738607754,1.0027065651056113,0.9983418081510004,1.0002987358798436,5715403729.363559,43880819791.7504
2024-12-31,2025-01-01,1.0003391751075126,1.0007094498588445,0.998879727040179,0.9998905940893762,8139334205.9851265,43823889361.760345
2024-12-30,2024-12-31,0.9990794492589605,1.002067653293268,0.9983385715703299,0.99959839359952,5286746725.611059,43591289205.41661
2024-12-29,2024-12-30,0.9994479691977683,1.0006606744251545,0.9991955899561109,0.9996625800321984,3322929420.3865004,43611378967.55199
2024-12-28,2024-12-29,1.0003274492676109,1.0005807833707745,0.999356179699437,0.999356179699437,4486266367.279916,43569837100.467514
2024-12-27,2024-12-28,1.0004902334515402,1.0009749895954938,0.9982280486165399,1.0001617962936618,5969183465.456891,43528928370.82577
2024-12-26,2024-12-27,1.000480391268751,1.0014480900709533,0.9968539446144576,0.9998205057089075,4719610827.244893,43195060478.63906
2024-12-25,2024-12-26,0.9999654232598162,1.0008489349563185,0.9993007991562449,1.0006661017119083,5629771977.726101,43218948489.34479
2024-12-24,2024-12-25,1.0006925958566126,1.0021508548221776,0.999036575403251,1.0010660662096684,8227712299.529687,43111588609.202995
2024-12-23,2024-12-24,1.0001105418480107,1.0020212671774482,0.9969539138432973,1.0010165761278003,6757473516.057233,42989898814.86858
2024-12-22,2024-12-23,1.0002631282503833,1.000966982309541,0.9966612548845014,0.9991521557793548,5224809705.511422,42949400203.979416
2024-12-21,2024-12-22,1.000929756261089,1.0028378042384598,0.9990625711032771,1.001043666818143,8716120598.577734,42821050366.89292
2024-12-20,2024-12-21,0.9995031727509269,1.0043821283255765,0.9980967970609097,1.000085798781236,13913915161.957691,42289536788.86718
2024-12-19,2024-12-20,1.0018629918329935,1.0029831956598017,0.9978027218327239,0.997942762800019,14189150285.036715,42349732859.2556
2024-12-18,2024-12-19,0.9999045976090774,1.002278841480333,0.9968661560734192,0.998451679755566,11619713635.393375,42508598821.2695
2024-12-17,2024-12-18,1.0002683720782723,1.001232683043838,0.9992965090851555,0.9992965090851555,11005543195.695393,42411593400.13042
2024-12-16,2024-12-17,0.9997827838158164,1.0008478166225143,0.9983769604609527,1.000318681117645,9937440823.63663,42145685145.43253
